UNIPROT:Q96MH7:T116:PRGE	Uncharacterized protein C5orf34
UNIPROT:Q96MH6:T116:PRGE	Transmembrane protein 68
UNIPROT:Q96MH2:T116:PRGE	Protein HEXIM2
UNIPROT:P56177:T116:PRGE	Homeobox protein DLX-1
UNIPROT:P56178:T116:PRGE	Homeobox protein DLX-5
UNIPROT:P56179:T116:PRGE	Homeobox protein DLX-6
UNIPROT:P35520:T116:PRGE	Cystathionine beta-synthase
UNIPROT:Q6IMI6:T116:PRGE	Sulfotransferase 1C3
UNIPROT:P34910:T116:PRGE	Protein EVI2B
UNIPROT:Q6IMI4:T116:PRGE	Sulfotransferase 6B1
UNIPROT:P35523:T116:PRGE	Chloride channel protein 1
UNIPROT:P35527:T116:PRGE	Keratin, type I cytoskeletal 9
UNIPROT:O75150:T116:PRGE	E3 ubiquitin-protein ligase BRE1B
UNIPROT:Q9BSB4:T116:PRGE	Autophagy-related protein 101
UNIPROT:P34913:T116:PRGE	Epoxide hydrolase 2
UNIPROT:Q0VFZ6:T116:PRGE	Uncharacterized protein C2orf77
UNIPROT:O75147:T116:PRGE	Obscurin-like protein 1
UNIPROT:O75146:T116:PRGE	Huntingtin-interacting protein 1-related protein
UNIPROT:Q8TDU5:T116:PRGE	Putative vomeronasal receptor-like protein 4
UNIPROT:O75145:T116:PRGE	Liprin-alpha-3
UNIPROT:O75144:T116:PRGE	ICOS ligand
UNIPROT:O75143:T116:PRGE	Autophagy-related protein 13
UNIPROT:Q96MX0:T116:PRGE	CKLF-like MARVEL transmembrane domain-containing protein 3
UNIPROT:Q8TE60:T116:PRGE	ADAM-TS18
UNIPROT:P01599:T116:PRGE	Ig kappa chain V-I region Gal
UNIPROT:Q96MX3:T116:PRGE	Zinc finger protein 48
UNIPROT:Q8TE68:T116:PRGE	Epidermal growth factor receptor kinase substrate 8-like protein 1
UNIPROT:P01596:T116:PRGE	Ig kappa chain V-I region CAR
UNIPROT:Q8TDU9:T116:PRGE	Relaxin-3 receptor 2
UNIPROT:Q8TE69:T116:PRGE	Protein CXorf40A
UNIPROT:P01595:T116:PRGE	Ig kappa chain V-I region Bi
UNIPROT:Q96MX6:T116:PRGE	WD repeat-containing protein 92
UNIPROT:Q8TDU6:T116:PRGE	G-protein coupled bile acid receptor 1
UNIPROT:Q96N96:T116:PRGE	Spermatogenesis-associated protein 13
UNIPROT:P01598:T116:PRGE	Ig kappa chain V-I region EU
UNIPROT:P01597:T116:PRGE	Ig kappa chain V-I region DEE
UNIPROT:Q96N95:T116:PRGE	Zinc finger protein 396
UNIPROT:Q8TE67:T116:PRGE	Epidermal growth factor receptor kinase substrate 8-like protein 3
UNIPROT:Q59EK9:T116:PRGE	RUN domain-containing protein 3A
UNIPROT:O94759:T116:PRGE	Transient receptor potential cation channel subfamily M member 2
UNIPROT:P01593:T116:PRGE	Ig kappa chain V-I region AG
UNIPROT:Q96N77:T116:PRGE	Zinc finger protein 641
UNIPROT:P01594:T116:PRGE	Ig kappa chain V-I region AU
UNIPROT:Q96MV8:T116:PRGE	Palmitoyltransferase ZDHHC15
UNIPROT:Q9UGT4:T116:PRGE	Sushi domain-containing protein 2
UNIPROT:Q5SVZ6:T116:PRGE	Zinc finger MYM-type protein 1
UNIPROT:P01591:T116:PRGE	Immunoglobulin J chain
UNIPROT:Q3YBM2:T116:PRGE	Transmembrane protein 176B
UNIPROT:A7MCY6:T116:PRGE	TANK-binding kinase 1-binding protein 1
UNIPROT:P34925:T116:PRGE	Tyrosine-protein kinase RYK
UNIPROT:Q9BSC4:T116:PRGE	Nucleolar protein 10
UNIPROT:Q8TDT2:T116:PRGE	Probable G-protein coupled receptor 152
UNIPROT:Q8TE54:T116:PRGE	Anion exchange transporter
UNIPROT:Q08945:T116:PRGE	FACT complex subunit SSRP1
UNIPROT:O75132:T116:PRGE	Zinc finger BED domain-containing protein 4
UNIPROT:O75131:T116:PRGE	Copine-3
UNIPROT:Q6XZB0:T116:PRGE	Lipase member I
UNIPROT:Q96MW1:T116:PRGE	Coiled-coil domain-containing protein 43
UNIPROT:Q8TE59:T116:PRGE	A disintegrin and metalloproteinase with thrombospondin motifs 19
UNIPROT:Q02447:T116:PRGE	Transcription factor Sp3
UNIPROT:P01589:T116:PRGE	Interleukin-2 receptor subunit alpha
UNIPROT:P01588:T116:PRGE	Erythropoietin
UNIPROT:Q96MW5:T116:PRGE	Conserved oligomeric Golgi complex subunit 8
UNIPROT:Q02446:T116:PRGE	Transcription factor Sp4
UNIPROT:Q8TE56:T116:PRGE	A disintegrin and metalloproteinase with thrombospondin motifs 17
UNIPROT:Q96MW7:T116:PRGE	Tigger transposable element-derived protein 1
UNIPROT:Q96N87:T116:PRGE	Sodium-dependent neutral amino acid transporter B(0)AT3
UNIPROT:Q8TE57:T116:PRGE	A disintegrin and metalloproteinase with thrombospondin motifs 16
UNIPROT:Q8TE58:T116:PRGE	ADAM-TS 15
UNIPROT:P01584:T116:PRGE	Interleukin-1 beta
UNIPROT:Q9UGQ3:T116:PRGE	Solute carrier family 2, facilitated glucose transporter member 6
UNIPROT:P35503:T116:PRGE	UGT1.3
UNIPROT:P35504:T116:PRGE	UGT1-05
UNIPROT:Q96N68:T116:PRGE	Putative uncharacterized protein C18orf15
UNIPROT:Q96MU6:T116:PRGE	Zinc finger protein 778
UNIPROT:Q9UGQ2:T116:PRGE	Calcium channel flower homolog
UNIPROT:Q96MU7:T116:PRGE	YTH domain-containing protein 1
UNIPROT:Q0VFX0:T116:PRGE	Putative uncharacterized protein FLJ13224
UNIPROT:O94769:T116:PRGE	Extracellular matrix protein 2
UNIPROT:Q0VFX4:T116:PRGE	Putative uncharacterized protein LOC100128554
UNIPROT:Q7LFX5:T116:PRGE	Carbohydrate sulfotransferase 15
UNIPROT:O75121:T116:PRGE	Microfibrillar-associated protein 3-like
UNIPROT:O94760:T116:PRGE	DDAH-1
UNIPROT:Q0VG99:T116:PRGE	Mesoderm posterior protein 2
UNIPROT:O75123:T116:PRGE	Zinc finger protein 623
UNIPROT:O75122:T116:PRGE	CLIP-associating protein 2
UNIPROT:Q96N76:T116:PRGE	Urocanate hydratase
UNIPROT:O94768:T116:PRGE	Serine/threonine-protein kinase 17B
UNIPROT:Q8TDS7:T116:PRGE	Mas-related G-protein coupled receptor member D
UNIPROT:O75128:T116:PRGE	Protein cordon-bleu
UNIPROT:O75127:T116:PRGE	Pentatricopeptide repeat-containing protein 1
UNIPROT:Q8TDS4:T116:PRGE	G-protein coupled receptor 109A
UNIPROT:P00403:T116:PRGE	Cytochrome c oxidase subunit 2
UNIPROT:Q8TDS5:T116:PRGE	Oxoeicosanoid receptor 1
UNIPROT:O94766:T116:PRGE	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3
UNIPROT:O94763:T116:PRGE	Unconventional prefoldin RPB5 interactor
UNIPROT:Q96MV1:T116:PRGE	Transmembrane protein 56
UNIPROT:Q9UH17:T116:PRGE	Probable DNA dC->dU-editing enzyme APOBEC-3B
UNIPROT:Q9UGP8:T116:PRGE	Translocation protein SEC63 homolog
UNIPROT:O94761:T116:PRGE	ATP-dependent DNA helicase Q4
UNIPROT:Q8TE49:T116:PRGE	OTU domain-containing protein 7A
UNIPROT:O94762:T116:PRGE	ATP-dependent DNA helicase Q5
UNIPROT:P28221:T116:PRGE	5-HT-1D
UNIPROT:Q5SW96:T116:PRGE	Low density lipoprotein receptor adapter protein 1
UNIPROT:Q9UH36:T116:PRGE	SRR1-like protein
UNIPROT:Q8N9Z9:T116:PRGE	Intermediate filament tail domain-containing protein 1
UNIPROT:Q96MT7:T116:PRGE	WD repeat-containing protein 52
UNIPROT:P28223:T116:PRGE	5-hydroxytryptamine receptor 2A
UNIPROT:A1XBS5:T116:PRGE	Protein FAM92A1
UNIPROT:P28222:T116:PRGE	5-HT-1B
UNIPROT:Q96MT8:T116:PRGE	Cep63
UNIPROT:Q96N58:T116:PRGE	Zinc finger protein 578
UNIPROT:P34903:T116:PRGE	Gamma-aminobutyric acid receptor subunit alpha-3
UNIPROT:Q75VX8:T116:PRGE	Protein FAM59B
UNIPROT:C9JLR9:T116:PRGE	Uncharacterized protein C11orf95
UNIPROT:Q9BSA4:T116:PRGE	hTTY2
UNIPROT:Q9BSA9:T116:PRGE	Transmembrane protein 175
UNIPROT:O75110:T116:PRGE	Probable phospholipid-transporting ATPase IIA
UNIPROT:Q8TDR0:T116:PRGE	TRAF3-interacting protein 1
UNIPROT:Q8TDR2:T116:PRGE	Serine/threonine-protein kinase 35
UNIPROT:O75113:T116:PRGE	NEDD4-binding protein 1
UNIPROT:O94776:T116:PRGE	Metastasis-associated protein MTA2
UNIPROT:A2A2V5:T116:PRGE	Uncharacterized protein C13orf36
UNIPROT:O75116:T116:PRGE	Rho-associated protein kinase 2
UNIPROT:Q8TDR4:T116:PRGE	T-complex protein 10A homolog 2
UNIPROT:O94777:T116:PRGE	Dolichol phosphate-mannose biosynthesis regulatory protein
UNIPROT:O94778:T116:PRGE	AQP-8
UNIPROT:Q96MU5:T116:PRGE	Uncharacterized protein C17orf77
UNIPROT:Q96N64:T116:PRGE	PWWP domain-containing protein 2A
UNIPROT:O94779:T116:PRGE	Contactin-5
UNIPROT:Q8N9Z2:T116:PRGE	Uncharacterized protein FLJ36031
UNIPROT:O94772:T116:PRGE	Ly-6H
UNIPROT:Q8N9Z0:T116:PRGE	Zinc finger protein 610
UNIPROT:Q9BSF8:T116:PRGE	BTB/POZ domain-containing protein 10
UNIPROT:C9JLW8:T116:PRGE	Protein FAM195B
UNIPROT:Q14432:T116:PRGE	cGMP-inhibited 3',5'-cyclic phosphodiesterase A
UNIPROT:Q9BSF4:T116:PRGE	Uncharacterized protein C19orf52
UNIPROT:Q96N46:T116:PRGE	TPR repeat protein 14
UNIPROT:Q5T7W0:T116:PRGE	Zinc finger protein 618
UNIPROT:P35568:T116:PRGE	Insulin receptor substrate 1
UNIPROT:Q5T7W7:T116:PRGE	Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 2
UNIPROT:Q9BSF0:T116:PRGE	UPF0733 protein C2orf88
UNIPROT:Q96MT0:T116:PRGE	Putative uncharacterized protein FLJ31958
UNIPROT:Q96MT3:T116:PRGE	Prickle-like protein 1
UNIPROT:O75106:T116:PRGE	Retina-specific copper amine oxidase
UNIPROT:Q5T890:T116:PRGE	Putative DNA repair and recombination protein RAD26-like
UNIPROT:Q8N9Y4:T116:PRGE	Protein FAM181A
UNIPROT:Q96N53:T116:PRGE	Putative uncharacterized protein encoded by NCRNA00167
UNIPROT:Q02410:T116:PRGE	Amyloid beta A4 precursor protein-binding family A member 1
UNIPROT:Q96MT4:T116:PRGE	Uncharacterized protein C6orf195
UNIPROT:O94788:T116:PRGE	Retinal dehydrogenase 2
UNIPROT:Q96MT1:T116:PRGE	RING finger protein 145
UNIPROT:Q02413:T116:PRGE	Desmoglein-1
UNIPROT:P35573:T116:PRGE	Glycogen debranching enzyme
UNIPROT:Q3YBR2:T116:PRGE	Transforming growth factor beta regulator 1
UNIPROT:Q8TDY8:T116:PRGE	Immunoglobulin superfamily DCC subclass member 4
UNIPROT:O94782:T116:PRGE	Ubiquitin carboxyl-terminal hydrolase 1
UNIPROT:Q8TDY4:T116:PRGE	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 3
UNIPROT:Q8TDY3:T116:PRGE	Actin-related protein T2
UNIPROT:Q8TDY2:T116:PRGE	RB1-inducible coiled-coil protein 1
UNIPROT:Q9UH90:T116:PRGE	F-box only protein 40
UNIPROT:Q5T7V8:T116:PRGE	RAB6-interacting golgin
UNIPROT:Q5SW79:T116:PRGE	Cep170
UNIPROT:Q14442:T116:PRGE	Phosphatidylinositol N-acetylglucosaminyltransferase subunit H
UNIPROT:Q00266:T116:PRGE	AdoMet synthase 1
UNIPROT:Q5T870:T116:PRGE	Proline-rich protein 9
UNIPROT:Q9UH99:T116:PRGE	SUN domain-containing protein 2
UNIPROT:P35575:T116:PRGE	Glucose-6-phosphatase
UNIPROT:Q96MR6:T116:PRGE	WD repeat-containing protein 65
UNIPROT:Q5T871:T116:PRGE	Late cornified envelope-like proline-rich protein 1
UNIPROT:Q96N35:T116:PRGE	Putative transmembrane protein 83
UNIPROT:Q9BSG5:T116:PRGE	Retbindin
UNIPROT:Q96N38:T116:PRGE	Zinc finger protein 714
UNIPROT:Q96MR7:T116:PRGE	Uncharacterized protein C1orf145
UNIPROT:P35579:T116:PRGE	Myosin-9
UNIPROT:Q9BSG0:T116:PRGE	Protease-associated domain-containing protein of 21 kDa
UNIPROT:Q96MR9:T116:PRGE	Zinc finger protein 560
UNIPROT:Q9BSG1:T116:PRGE	Zinc finger protein 2
UNIPROT:P35580:T116:PRGE	Myosin-10
UNIPROT:Q6Q4G3:T116:PRGE	Aminopeptidase Q
UNIPROT:Q6XZF7:T116:PRGE	Dynamin-binding protein
UNIPROT:Q8N9X5:T116:PRGE	Transmembrane protein 75
UNIPROT:Q96MS0:T116:PRGE	Roundabout homolog 3
UNIPROT:Q8TE99:T116:PRGE	Acid phosphatase-like protein 2
UNIPROT:Q8TDX9:T116:PRGE	Polycystic kidney disease protein 1-like 1
UNIPROT:Q8N9X3:T116:PRGE	Putative uncharacterized protein FLJ36116
UNIPROT:Q96MS3:T116:PRGE	Glycosyltransferase 1 domain-containing protein 1
UNIPROT:Q8TDX6:T116:PRGE	CsGalNAcT-1
UNIPROT:Q8TE96:T116:PRGE	ATP-dependent RNA helicase DQX1
UNIPROT:Q8TDX5:T116:PRGE	2-amino-3-carboxymuconate-6-semialdehyde decarboxylase
UNIPROT:Q14435:T116:PRGE	Polypeptide N-acetylgalactosaminyltransferase 3
UNIPROT:Q8TDX7:T116:PRGE	Serine/threonine-protein kinase Nek7
UNIPROT:Q14439:T116:PRGE	Probable G-protein coupled receptor 176
UNIPROT:Q9UGU0:T116:PRGE	TCF-20
UNIPROT:Q9BSD3:T116:PRGE	Uncharacterized protein C12orf32
UNIPROT:Q9UH62:T116:PRGE	Armadillo repeat-containing X-linked protein 3
UNIPROT:Q14410:T116:PRGE	GK 2
UNIPROT:Q9BSD7:T116:PRGE	NTPase
UNIPROT:Q96N28:T116:PRGE	Protein slowmo homolog 1
UNIPROT:P35548:T116:PRGE	Homeobox protein MSX-2
UNIPROT:P35542:T116:PRGE	Serum amyloid A-4 protein
UNIPROT:Q8N9W5:T116:PRGE	UPF0470 protein C19orf51
UNIPROT:Q8N9W6:T116:PRGE	Protein boule-like
UNIPROT:Q9UH64:T116:PRGE	Susceptibility protein NSG-x
UNIPROT:P35544:T116:PRGE	Ubiquitin-like protein FUBI
UNIPROT:Q96N23:T116:PRGE	Uncharacterized protein C12orf55
UNIPROT:Q8N9W7:T116:PRGE	Putative transmembrane protein FLJ36131
UNIPROT:Q9UH65:T116:PRGE	SWAP-70
UNIPROT:Q9UGU5:T116:PRGE	HMG domain-containing protein 4
UNIPROT:Q96N22:T116:PRGE	Zinc finger protein 681
UNIPROT:Q8N9W8:T116:PRGE	Protein FAM71D
UNIPROT:Q8N9W4:T116:PRGE	Golgin subfamily A member 6-like protein 2
UNIPROT:Q14409:T116:PRGE	Glycerokinase 3
UNIPROT:P0C5K7:T116:PRGE	Cancer/testis antigen 62
UNIPROT:Q8TE82:T116:PRGE	SH3 domain and tetratricopeptide repeats-containing protein 1
UNIPROT:P0C5K6:T116:PRGE	Putative tumor antigen NA88-A
UNIPROT:Q14406:T116:PRGE	Chorionic somatomammotropin hormone-like 1
UNIPROT:Q8TDW0:T116:PRGE	Leucine-rich repeat-containing protein 8C
UNIPROT:Q8TDW7:T116:PRGE	Protocadherin Fat 3
UNIPROT:Q8TDW5:T116:PRGE	Synaptotagmin-like protein 5
UNIPROT:Q8TE85:T116:PRGE	Grainyhead-like protein 3 homolog
UNIPROT:Q9BSE4:T116:PRGE	Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein
UNIPROT:Q9BSE5:T116:PRGE	Agmatinase, mitochondrial
UNIPROT:Q9UH73:T116:PRGE	Transcription factor COE1
UNIPROT:Q96N19:T116:PRGE	Integral membrane protein GPR137
UNIPROT:Q96MP5:T116:PRGE	Zinc finger SWIM domain-containing protein 3
UNIPROT:P35558:T116:PRGE	Phosphoenolpyruvate carboxykinase, cytosolic [GTP]
UNIPROT:P35557:T116:PRGE	Glucokinase
UNIPROT:Q96MP8:T116:PRGE	BTB/POZ domain-containing protein KCTD7
UNIPROT:P35556:T116:PRGE	Fibrillin-2
UNIPROT:Q8N9V6:T116:PRGE	Ankyrin repeat domain-containing protein 53
UNIPROT:Q9UGV6:T116:PRGE	HMG-1L10
UNIPROT:P35555:T116:PRGE	Fibrillin-1
UNIPROT:Q96N11:T116:PRGE	Uncharacterized protein C7orf26
UNIPROT:Q8N9V7:T116:PRGE	Uncharacterized protein C3orf77
UNIPROT:Q9UH77:T116:PRGE	Kelch-like protein 3
UNIPROT:Q9BSE2:T116:PRGE	Transmembrane protein 79
UNIPROT:Q8N9V3:T116:PRGE	WD repeat, SAM and U-box domain-containing protein 1
UNIPROT:A2A2Z9:T116:PRGE	Ankyrin repeat domain-containing protein 18B
UNIPROT:Q8N9V2:T116:PRGE	Tripartite motif family-like protein 1
UNIPROT:Q8TE77:T116:PRGE	Protein phosphatase Slingshot homolog 3
UNIPROT:Q96N20:T116:PRGE	Zinc finger protein 75A
UNIPROT:Q96N21:T116:PRGE	Uncharacterized protein C17orf56
UNIPROT:Q8TDV0:T116:PRGE	Probable G-protein coupled receptor 151
UNIPROT:Q14416:T116:PRGE	mGluR2
UNIPROT:Q8TDV2:T116:PRGE	Probable G-protein coupled receptor 148
UNIPROT:Q8TE73:T116:PRGE	Dynein heavy chain 5, axonemal
UNIPROT:P0C5J1:T116:PRGE	Protein FAM86B2
UNIPROT:Q8TE76:T116:PRGE	MORC family CW-type zinc finger protein 4
UNIPROT:Q8TDV5:T116:PRGE	Glucose-dependent insulinotropic receptor
UNIPROT:P17655:T116:PRGE	Calpain-2 catalytic subunit
UNIPROT:P17658:T116:PRGE	Potassium voltage-gated channel subfamily A member 6
UNIPROT:Q8IUG5:T116:PRGE	Myosin-XVIIIb
UNIPROT:Q9BR77:T116:PRGE	Coiled-coil domain-containing protein 77
UNIPROT:Q9UFG5:T116:PRGE	UPF0449 protein C19orf25
UNIPROT:A7MD48:T116:PRGE	Serine/arginine repetitive matrix protein 4
UNIPROT:Q9BR76:T116:PRGE	Coronin-1B
UNIPROT:Q8TC76:T116:PRGE	Protein FAM110B
UNIPROT:O75198:T116:PRGE	Putative CDC37-like protein LOC390688
UNIPROT:O75197:T116:PRGE	Low-density lipoprotein receptor-related protein 5
UNIPROT:Q8TC71:T116:PRGE	Spermatogenesis-associated protein 18
UNIPROT:Q8N9R8:T116:PRGE	Protein SCAI
UNIPROT:P28062:T116:PRGE	Proteasome subunit beta type-8
UNIPROT:Q8IUH2:T116:PRGE	Protein CREG2
UNIPROT:P35475:T116:PRGE	Alpha-L-iduronidase
UNIPROT:P28069:T116:PRGE	PIT-1
UNIPROT:P28068:T116:PRGE	HLA class II histocompatibility antigen, DM beta chain
UNIPROT:Q8N9R0:T116:PRGE	Putative uncharacterized protein C16orf81
UNIPROT:Q8IUH4:T116:PRGE	Probable palmitoyltransferase ZDHHC13
UNIPROT:Q8IUH3:T116:PRGE	RNA-binding protein 45
UNIPROT:Q86U28:T116:PRGE	Iron-sulfur cluster assembly 2 homolog, mitochondrial
UNIPROT:P28065:T116:PRGE	Proteasome subunit beta type-9
UNIPROT:P28067:T116:PRGE	HLA class II histocompatibility antigen, DM alpha chain
UNIPROT:P34741:T116:PRGE	Syndecan-2
UNIPROT:Q8N9R6:T116:PRGE	CMT1A duplicated region transcript 4 protein
UNIPROT:P28066:T116:PRGE	Proteasome subunit alpha type-5
UNIPROT:Q8IUH8:T116:PRGE	Signal peptide peptidase-like 2C
UNIPROT:Q8IUH5:T116:PRGE	Palmitoyltransferase ZDHHC17
UNIPROT:Q9UFF9:T116:PRGE	CCR4-NOT transcription complex subunit 8
UNIPROT:Q8TC84:T116:PRGE	Fibronectin type 3 and ankyrin repeat domains protein 1
UNIPROT:Q9BR61:T116:PRGE	Acyl-CoA-binding domain-containing protein 6
UNIPROT:P28074:T116:PRGE	Proteasome subunit beta type-5
UNIPROT:Q86U10:T116:PRGE	60 kDa lysophospholipase
UNIPROT:P28072:T116:PRGE	Proteasome subunit beta type-6
UNIPROT:Q8N9S9:T116:PRGE	Sorting nexin-31
UNIPROT:P28070:T116:PRGE	Proteasome subunit beta type-4
UNIPROT:Q5SY68:T116:PRGE	Protein S100-A7-like 2
UNIPROT:Q86U17:T116:PRGE	Serpin A11
UNIPROT:Q8IUI4:T116:PRGE	RUN domain-containing protein 2B
UNIPROT:Q6JEL2:T116:PRGE	Kelch-like protein 10
UNIPROT:Q8N9S7:T116:PRGE	Uncharacterized protein CXorf59
UNIPROT:Q8IUI8:T116:PRGE	Cytokine receptor-like factor 3
UNIPROT:P33241:T116:PRGE	Lymphocyte-specific protein 1
UNIPROT:P33240:T116:PRGE	Cleavage stimulation factor subunit 2
UNIPROT:P17677:T116:PRGE	Neuromodulin
UNIPROT:Q58DX5:T116:PRGE	NAALADase L2
UNIPROT:P60201:T116:PRGE	Myelin proteolipid protein
UNIPROT:Q8TC94:T116:PRGE	Actin-like protein 9
UNIPROT:Q8TC99:T116:PRGE	Fibronectin type III domain-containing protein 8
UNIPROT:Q06889:T116:PRGE	EGR-3
UNIPROT:Q8TBX8:T116:PRGE	Phosphatidylinositol-5-phosphate 4-kinase type-2 gamma
UNIPROT:Q8TC92:T116:PRGE	Ecto-NOX disulfide-thiol exchanger 1
UNIPROT:Q8TC90:T116:PRGE	Uncharacterized protein C12orf12
UNIPROT:Q86U02:T116:PRGE	Putative uncharacterized protein C14orf165
UNIPROT:Q8N9T8:T116:PRGE	Protein KRI1 homolog
UNIPROT:P35498:T116:PRGE	Sodium channel protein type 1 subunit alpha
UNIPROT:Q8N9T2:T116:PRGE	Uncharacterized protein CXorf42
UNIPROT:P35499:T116:PRGE	Sodium channel protein type 4 subunit alpha
UNIPROT:Q86U06:T116:PRGE	Probable RNA-binding protein 23
UNIPROT:Q8N9U0:T116:PRGE	Tandem C2 domains nuclear protein
UNIPROT:Q9UFH2:T116:PRGE	Dynein heavy chain 17, axonemal
UNIPROT:Q9BQW3:T116:PRGE	Transcription factor COE4
UNIPROT:Q9BR84:T116:PRGE	Zinc finger protein 559
UNIPROT:Q8TBY8:T116:PRGE	Polyamine-modulated factor 1-binding protein 1
UNIPROT:Q8TBY9:T116:PRGE	WD repeat-containing protein 66
UNIPROT:Q8TBY0:T116:PRGE	Probable RNA-binding protein 46
UNIPROT:Q8N9U9:T116:PRGE	Putative uncharacterized protein CXorf18
UNIPROT:P17676:T116:PRGE	C/EBP beta
UNIPROT:Q5SY85:T116:PRGE	Putative uncharacterized protein C9orf122
UNIPROT:Q86TN4:T116:PRGE	tRNA 2'-phosphotransferase 1
UNIPROT:Q8IUK5:T116:PRGE	Plexin domain-containing protein 1
UNIPROT:Q5SY80:T116:PRGE	Uncharacterized protein C1orf101
UNIPROT:O75157:T116:PRGE	TSC22 domain family protein 2
UNIPROT:P60228:T116:PRGE	eIF3e
UNIPROT:O75155:T116:PRGE	Cullin-associated NEDD8-dissociated protein 2
UNIPROT:Q8TBZ9:T116:PRGE	Uncharacterized protein C7orf62
UNIPROT:Q8TBZ8:T116:PRGE	Zinc finger protein 564
UNIPROT:O75153:T116:PRGE	Protein KIAA0664
UNIPROT:Q8IUC8:T116:PRGE	Polypeptide N-acetylgalactosaminyltransferase 13
UNIPROT:O75151:T116:PRGE	PHD finger protein 2
UNIPROT:Q06828:T116:PRGE	Fibromodulin
UNIPROT:Q8TBZ6:T116:PRGE	RNA (guanine-9-)-methyltransferase domain-containing protein 2
UNIPROT:Q8TBZ5:T116:PRGE	Zinc finger protein 502
UNIPROT:O75152:T116:PRGE	Zinc finger CCCH domain-containing protein 11A
UNIPROT:Q96M83:T116:PRGE	Coiled-coil domain-containing protein 7
UNIPROT:Q8IUC4:T116:PRGE	Rhophilin-2
UNIPROT:Q96LW4:T116:PRGE	Coiled-coil domain-containing protein 111
UNIPROT:A6H8M9:T116:PRGE	Cadherin-related family member 4
UNIPROT:Q96LW1:T116:PRGE	Zinc finger protein 354B
UNIPROT:P33260:T116:PRGE	Cytochrome P450 2C18
UNIPROT:Q7LFL8:T116:PRGE	CXXC-type zinc finger protein 5
UNIPROT:P33261:T116:PRGE	Cytochrome P450 2C19
UNIPROT:P61353:T116:PRGE	60S ribosomal protein L27
UNIPROT:Q8IUC6:T116:PRGE	TICAM-1
UNIPROT:Q96LW2:T116:PRGE	Uncharacterized serine/threonine-protein kinase SgK494
UNIPROT:Q96LW7:T116:PRGE	Bcl10-interacting CARD protein
UNIPROT:Q8IUC1:T116:PRGE	Keratin-associated protein 11-1
UNIPROT:Q8IUC0:T116:PRGE	Keratin-associated protein 13-1
UNIPROT:O75159:T116:PRGE	SOCS-5
UNIPROT:Q8IUC3:T116:PRGE	Keratin-associated protein 7-1
UNIPROT:Q96M85:T116:PRGE	Putative uncharacterized protein FLJ32756
UNIPROT:Q8IUC2:T116:PRGE	Keratin-associated protein 8-1
UNIPROT:Q96M86:T116:PRGE	Dynein heavy chain domain-containing protein 1
UNIPROT:Q86TM6:T116:PRGE	E3 ubiquitin-protein ligase synoviolin
UNIPROT:Q96M78:T116:PRGE	Uncharacterized protein C8orf78
UNIPROT:Q86TM3:T116:PRGE	Probable ATP-dependent RNA helicase DDX53
UNIPROT:Q8N9N2:T116:PRGE	Activating signal cointegrator 1 complex subunit 1
UNIPROT:O75161:T116:PRGE	Nephrocystin-4
UNIPROT:Q8TBZ3:T116:PRGE	WD repeat-containing protein 20
UNIPROT:Q8N9N5:T116:PRGE	Protein BANP
UNIPROT:Q8N9N7:T116:PRGE	Leucine-rich repeat-containing protein 57
UNIPROT:Q8TBZ2:T116:PRGE	MYCBP-associated protein
UNIPROT:Q8N9N8:T116:PRGE	Probable RNA-binding protein EIF1AD
UNIPROT:Q8TBZ0:T116:PRGE	Coiled-coil domain-containing protein 110
UNIPROT:Q5SY16:T116:PRGE	Nucleolar protein 9
UNIPROT:Q06830:T116:PRGE	Peroxiredoxin-1
UNIPROT:Q5SY13:T116:PRGE	Uncharacterized protein C9orf104
UNIPROT:Q9BQY6:T116:PRGE	WAP four-disulfide core domain protein 6
UNIPROT:O75167:T116:PRGE	Phosphatase and actin regulator 2
UNIPROT:Q9BQY9:T116:PRGE	Dysbindin domain-containing protein 2
UNIPROT:O75164:T116:PRGE	Lysine-specific demethylase 4A
UNIPROT:Q9BQY4:T116:PRGE	Rhox homeobox family member 2
UNIPROT:Q96M91:T116:PRGE	Coiled-coil domain-containing protein 11
UNIPROT:Q96M93:T116:PRGE	Adenosine deaminase domain-containing protein 1
UNIPROT:Q8IUD6:T116:PRGE	RING finger protein 135
UNIPROT:Q96M94:T116:PRGE	Kelch-like protein 15
UNIPROT:Q96M95:T116:PRGE	Coiled-coil domain-containing protein 42A
UNIPROT:Q96M96:T116:PRGE	FYVE, RhoGEF and PH domain-containing protein 4
UNIPROT:Q96LX7:T116:PRGE	Coiled-coil domain-containing protein 17
UNIPROT:Q96M98:T116:PRGE	Parkin coregulated gene protein
UNIPROT:Q96LX8:T116:PRGE	Zinc finger protein 597
UNIPROT:Q8IUE0:T116:PRGE	Homeobox protein TGIF2LY
UNIPROT:Q8IUE1:T116:PRGE	Homeobox protein TGIF2LX
UNIPROT:Q96LW9:T116:PRGE	Zinc finger protein 323
UNIPROT:Q96M89:T116:PRGE	Coiled-coil domain-containing protein 138
